./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__002.smt2.slack.smt2,0.08
./QF_LIA/dillig/30-29.smt2,0.12
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N350/RC-06.smt2,0.02
./QF_LIA/20220307-SMPT/SwimmingPool-PT-02/RF-10.smt2,0.01
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__014.smt2,0.12
./QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-10.smt2,0.05
./QF_LIA/20220307-SMPT/2PhLockVParam/RF-09.smt2,0.01
./QF_LIA/slacks/25-29.slack.smt2,0.08
./QF_LIA/20220307-SMPT/MAPK-PT-00020/RF-15.smt2,0.03
./QF_LIA/slacks/25-26.slack.smt2,0.07
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT8192DC4096/RC-05.smt2,0.02
./QF_LIA/dillig/15-4.smt2,0.03
./QF_LIA/slacks/25-19.slack.smt2,0.05
./QF_LIA/20220307-SMPT/Kanban-PT-10000/RF-03.smt2,0.02
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/15-vars/v15_problem_2__004.smt2.slack.smt2,0.03
./QF_LIA/20220307-SMPT/HouseConstruction-PT-16000/RF-01.smt2,0.02
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-04.smt2,0.17
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00005/RC-04.smt2,0.02
./QF_LIA/20220307-SMPT/CircularTrains-PT-096/RF-12.smt2,0.14
./QF_LIA/20220307-SMPT/FMS-PT-20000/RF-15.smt2,0.02
./QF_LIA/20220307-SMPT/Kanban-PT-00005/RC-03.smt2,0.02
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__020.smt2,0.16
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RC-09.smt2,0.18
./QF_LIA/20220307-SMPT/CircularTrains-PT-012/RF-05.smt2,0.02
./QF_LIA/slacks/30-14.slack.smt2,0.07
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N010/RF-05.smt2,0.08
./QF_LIA/20220307-SMPT/CircularTrains-PT-096/RC-13.smt2,0.11
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__027.smt2,0.16
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00010/RC-12.smt2,0.02
./QF_LIA/20180326-Bromberger/unbd-sage/unbd025v30c/unbd-sage23.smt2,0.10
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__023.smt2.slack.smt2,0.14
./QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-70/problem__004.smt2,0.04
./QF_LIA/20220307-SMPT/SwimmingPool-PT-06/RC-08.smt2,0.01
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-11.smt2,0.02
./QF_LIA/mathsat/FISCHER8-1-fair.smt2,0.24
./QF_LIA/dillig/25-23.smt2,0.09
./QF_LIA/20220307-SMPT/FMS-PT-50000/RF-06.smt2,0.02
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__010.smt2,0.11
./QF_LIA/20220307-SMPT/SwimmingPool-PT-10/RF-00.smt2,0.02
./QF_LIA/dillig/35-27.smt2,0.19
