./QF_NIA/leipzig/term-p63KxS.smt2,0.02,true
./QF_NIA/leipzig/term-ubDExd.smt2,0.02,true
./QF_NIA/leipzig/term-vd4nMl.smt2,0.02,true
./QF_NIA/leipzig/term-qpmP2a.smt2,0.02,true
./QF_NIA/leipzig/term-3rtjVi.smt2,0.03,true
./QF_NIA/leipzig/term-4LNX6G.smt2,0.02,true
./QF_NIA/leipzig/term-Qx6y98.smt2,0.02,true
./QF_NIA/leipzig/term-6mYU5G.smt2,0.03,true
./QF_NIA/leipzig/term-f2cozZ.smt2,0.04,true
./QF_NIA/leipzig/term-7zXPfO.smt2,0.03,true
./QF_NIA/leipzig/term-MImS6p.smt2,0.02,true
./QF_NIA/leipzig/term-EcNqkB.smt2,0.05,true
./QF_NIA/leipzig/term-9mUXbx.smt2,0.04,true
./QF_NIA/leipzig/term-WRsGm0.smt2,0.03,true
./QF_NIA/leipzig/term-rIVs0x.smt2,0.03,true
./QF_NIA/leipzig/term-MRIndM.smt2,0.01,true
./QF_NIA/leipzig/term-4AzLVe.smt2,0.03,true
./QF_NIA/leipzig/term-H9wl52.smt2,0.02,true
./QF_NIA/leipzig/term-DtOD2C.smt2,0.03,true
./QF_NIA/leipzig/term-qVa1BT.smt2,0.02,true
./QF_NIA/leipzig/term-x876Jc.smt2,0.02,true
./QF_NIA/leipzig/term-0iwxZS.smt2,0.05,true
./QF_NIA/leipzig/term-44GWq9.smt2,0.05,true
./QF_NIA/leipzig/term-QW6yIL.smt2,0.02,true
./QF_NIA/leipzig/term-7DXK1v.smt2,0.06,true
./QF_NIA/leipzig/term-gH1uAj.smt2,0.04,true
./QF_NIA/leipzig/term-zUp1s3.smt2,0.04,true
./QF_NIA/leipzig/term-RYAv9d.smt2,0.03,true
./QF_NIA/leipzig/term-eBQlfQ.smt2,0.03,true
./QF_NIA/leipzig/term-kJn9CF.smt2,0.02,true
./QF_NIA/leipzig/term-nKoz7d.smt2,0.02,true
./QF_NIA/leipzig/term-GPalmJ.smt2,0.02,true
./QF_NIA/leipzig/term-XxBfs0.smt2,0.02,true
./QF_NIA/leipzig/term-0Awwcv.smt2,0.04,true
./QF_NIA/leipzig/term-PUJvAS.smt2,0.03,true
./QF_NIA/leipzig/term-izcgso.smt2,0.07,true
./QF_NIA/leipzig/term-gHq3ie.smt2,0.06,true
./QF_NIA/leipzig/term-9uFTFt.smt2,0.08,true
./QF_NIA/leipzig/term-e0uxKl.smt2,0.02,true
./QF_NIA/leipzig/term-iLy0I9.smt2,0.03,true
./QF_NIA/leipzig/term-G0osfI.smt2,0.02,true
./QF_NIA/leipzig/term-mscE2P.smt2,0.04,true
./QF_NIA/leipzig/term-uLZTRN.smt2,0.08,true
./QF_NIA/leipzig/term-vmxeK5.smt2,0.03,true
./QF_NIA/leipzig/term-8UXrgn.smt2,0.03,true
./QF_NIA/leipzig/term-OWehGq.smt2,0.02,true
./QF_NIA/leipzig/term-fqVg3m.smt2,0.02,true
./QF_NIA/leipzig/term-7njo7V.smt2,0.02,true
./QF_NIA/leipzig/term-QA7c8U.smt2,0.02,true
./QF_NIA/leipzig/term-ye1ece.smt2,0.02,true
./QF_NIA/leipzig/term-n2YjEt.smt2,0.03,true
./QF_NIA/leipzig/term-OwnULw.smt2,0.08,true
./QF_NIA/leipzig/term-VvvOL1.smt2,0.03,true
./QF_NIA/leipzig/term-4Th0Gp.smt2,0.07,true
./QF_NIA/leipzig/term-tEmpby.smt2,0.01,true
./QF_NIA/leipzig/term-K0mzk0.smt2,0.05,true
./QF_NIA/leipzig/term-BpsRn7.smt2,0.12,true
./QF_NIA/leipzig/term-U3qtcQ.smt2,0.06,true
./QF_NIA/leipzig/term-Gxx8TQ.smt2,0.07,true
./QF_NIA/leipzig/term-yzpVx9.smt2,0.03,true
./QF_NIA/leipzig/term-6zE855.smt2,0.04,true
./QF_NIA/leipzig/term-BWHEfg.smt2,0.03,true
./QF_NIA/leipzig/term-H5JQ97.smt2,0.02,true
./QF_NIA/leipzig/term-fu8ErM.smt2,0.04,true
./QF_NIA/leipzig/term-YAnutr.smt2,0.07,true
./QF_NIA/leipzig/term-PGdOdF.smt2,0.02,true
./QF_NIA/leipzig/term-VdS5DK.smt2,0.14,true
./QF_NIA/leipzig/term-uiHa9g.smt2,0.02,true
./QF_NIA/leipzig/term-YdLBHK.smt2,0.03,true
./QF_NIA/leipzig/term-WG086A.smt2,0.10,true
./QF_NIA/leipzig/term-ULo1kJ.smt2,0.03,true
./QF_NIA/leipzig/term-mGd00U.smt2,0.05,true
./QF_NIA/leipzig/term-x3m7eh.smt2,0.03,true
./QF_NIA/leipzig/term-OxDFxz.smt2,0.02,true
./QF_NIA/leipzig/term-qp5mTw.smt2,0.12,true
./QF_NIA/leipzig/term-NxORIG.smt2,0.02,true
./QF_NIA/leipzig/term-CrNtep.smt2,0.02,true
./QF_NIA/leipzig/term-qAUj8f.smt2,0.02,true
./QF_NIA/leipzig/term-uxNAu4.smt2,0.03,true
./QF_NIA/leipzig/term-ljJt6X.smt2,0.02,true
./QF_NIA/leipzig/term-y6bI5p.smt2,0.02,true
./QF_NIA/leipzig/term-KEViid.smt2,0.06,true
./QF_NIA/leipzig/term-bEER96.smt2,0.03,true
./QF_NIA/leipzig/term-Aon9bM.smt2,0.02,true
./QF_NIA/leipzig/term-dwsxAX.smt2,0.02,true
./QF_NIA/leipzig/term-0Hb4yp.smt2,0.02,true
./QF_NIA/leipzig/term-bV2aN3.smt2,0.02,true
./QF_NIA/leipzig/term-Mx5Up4.smt2,0.09,true
./QF_NIA/leipzig/term-xpOcFG.smt2,0.02,true
./QF_NIA/leipzig/term-N42Sjd.smt2,0.02,true
./QF_NIA/leipzig/term-3qaBfW.smt2,0.02,true
./QF_NIA/leipzig/term-PoKkYi.smt2,0.04,true
./QF_NIA/leipzig/term-jCge40.smt2,0.03,true
./QF_NIA/leipzig/term-ReJksi.smt2,0.02,true
./QF_NIA/leipzig/term-hCYJUH.smt2,0.03,true
./QF_NIA/leipzig/term-guQhb3.smt2,0.08,true
./QF_NIA/leipzig/term-qxG9KS.smt2,0.06,true
./QF_NIA/leipzig/term-yQHKkv.smt2,0.03,true
./QF_NIA/leipzig/term-F85Fh4.smt2,0.03,true
./QF_NIA/leipzig/term-tHV3De.smt2,0.07,true
./QF_NIA/leipzig/term-NsXpL3.smt2,0.03,true
./QF_NIA/leipzig/term-UCZhjg.smt2,0.02,true
./QF_NIA/leipzig/term-mzEEAc.smt2,0.05,true
./QF_NIA/leipzig/term-Yi0Ihn.smt2,0.02,true
./QF_NIA/leipzig/term-fFoQCf.smt2,0.03,true
./QF_NIA/leipzig/term-0BB4ks.smt2,0.13,true
./QF_NIA/leipzig/term-MT0pqd.smt2,0.02,true
./QF_NIA/leipzig/term-cTfKvw.smt2,0.06,true
./QF_NIA/leipzig/term-uI6QEr.smt2,0.02,true
./QF_NIA/leipzig/term-rGohwx.smt2,0.03,true
./QF_NIA/leipzig/term-wIaXCN.smt2,0.05,true
./QF_NIA/leipzig/term-oPCuPe.smt2,0.03,true
./QF_NIA/leipzig/term-V7zYuz.smt2,0.13,true
./QF_NIA/leipzig/term-XoKPE3.smt2,0.03,true
./QF_NIA/leipzig/term-ltKI40.smt2,0.05,true
./QF_NIA/leipzig/term-JpE7g8.smt2,0.03,true
./QF_NIA/leipzig/term-VzZ1SP.smt2,0.02,true
./QF_NIA/leipzig/term-607QpU.smt2,0.06,true
./QF_NIA/leipzig/term-AvoWGH.smt2,0.02,true
./QF_NIA/leipzig/term-uyuSEz.smt2,0.04,true
./QF_NIA/leipzig/term-KQpYCw.smt2,0.03,true
./QF_NIA/leipzig/term-X2tjiE.smt2,0.03,true
./QF_NIA/leipzig/term-KVnOQn.smt2,0.04,true
